lhs_sample_id,fixed_baseline_cap_ratio,demand_scale,PV_potential_scale,PV_capacity_factor_scale,wind_potential_scale,wind_capacity_factor_scale,grid_existing_capacity_scale,grid_carbon_factor_scale,PV_capex,wind_capex,BESS_power_capex,BESS_energy_capex,BESS_degradation_cost,TOU_price_scale,DR_fraction,experiment_id,run_id,dataset_id,spatial_resolution,temporal_mode,technology_set,grid_carbon_scenario,co2_cap_ratio,objective_name,solver_name,solver_status,objective_value,solver_objective_value,is_valid_result,invalid_reason,runtime_seconds,timestamp,git_commit,input_hash,pv_mw,wind_mw,bess_power_mw,bess_energy_mwh,ldes_power_mw,ldes_energy_mwh,grid_expansion_mw,total_grid_interface_mw,E_ref_grid_only_ton,E_lc_unconstrained_ton,E_min_techset_ton,co2_cap_ton,actual_emissions_ton,reduction_vs_grid_only,reduction_vs_unconstrained_lc,cap_violation_ton,cap_violation_ratio,pv_cost,wind_cost,bess_power_cost,bess_energy_cost,bess_degradation_cost,bess_replacement_proxy_cost,ldes_power_cost,ldes_energy_cost,grid_purchase_cost,grid_expansion_cost,demand_response_cost,ev_flexibility_cost,thermal_flexibility_cost,load_shedding_penalty,total_system_cost,pv_curtailment_mwh,wind_curtailment_mwh,pv_generation_mwh,wind_generation_mwh,bess_charge_mwh,bess_discharge_mwh,bess_throughput_mwh,bess_equivalent_full_cycles,bess_cycling_degradation_cost_yuan,bess_calendar_ageing_cost_yuan,bess_average_duration_h,bess_max_duration_h,ldes_charge_mwh,ldes_discharge_mwh,ldes_equivalent_full_cycles,grid_import_mwh,peak_grid_import_mw,DR_shifted_mwh,DR_peak_reduction_mw,thermal_shifted_mwh,thermal_peak_reduction_mw,EV_charge_mwh,EV_discharge_mwh,actual_emissions_mt,total_system_cost_billion_cny
46,0.25,1.0435302134498368,0.8368162681627334,1.0671297114365519,0.9166487251554731,0.9111343243201486,1.12290907504892,0.8540143229272867,5182.7588321124895,11900.701579672248,633.1844801894775,1420.458967053169,0.05110472471740163,1.082141104419972,0.13576814459236397,R3D_revised_uncertainty_lhs,r3d_047_lhs046_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2805238699452675,min_cost,scipy-linprog-highs,optimal,7430213992.433884,7430213992.433895,True,,35.89933739998378,2026-06-05T09:42:11.287650+00:00,f614d91,9ac13c0213d8bb2563691b3cb11a1cb5caca715a1f7e28029c7c87b7635f9ecd,4241.827347477542,566.3410226538476,3181.425102500449,12725.700410001797,0.0,0.0,0.0,4324.616641233182,4301975.582966787,2149207.238508228,784391.5784095426,1206806.8389438917,1206806.838943892,0.7194761300547323,0.4384874490830672,4.656612873077393e-10,3.8586232053113965e-16,2049530494.542316,668822032.8825985,280563686.9888039,2517618277.020859,414910573.6503877,0.0,0.0,0.0,1493734882.81044,0.0,5034044.538477992,0.0,0.0,0.0,7430213992.433884,740489.8199579999,160874.56263956855,4653769.024338066,1221301.8770973696,2471546.8411440966,2659136.6755031208,5130683.516647217,261.1974773322856,262202168.7303661,152708404.92002153,4.0,4.0,0.0,0.0,0.0,2363832.489676772,2485.583046465064,125851.1134619498,196.9794466326778,0.0,0.0,0.0,0.0,1.206806838943892,7.430213992433884
47,0.25,0.9056260560408208,0.9741209952532319,0.9184240483512138,1.062385183630907,1.1107920714456296,0.9798035305514021,1.1854659943865458,4072.884702850643,10928.051371822625,952.1399619351362,1400.3530016283948,0.021419094929670774,1.1450264945301885,0.022994402717672526,R3D_revised_uncertainty_lhs,r3d_048_lhs047_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2328638092585806,min_cost,scipy-linprog-highs,optimal,6404592711.201165,6404592711.201148,True,,33.905922299978556,2026-06-05T09:42:57.117226+00:00,f614d91,fd6b13a9c658d21d5106509eb003782f9b754f8380d7a2efa6b56f6fe08b5324,4814.488739372154,427.2418573412764,2977.9937701309686,11911.975080523876,0.0,0.0,0.0,3773.479747838908,5182457.689695389,2353963.3175850897,712677.1675019243,1206806.8389438917,1206806.8389438947,0.7671361907414187,0.4873298024958403,3.2596290111541752e-09,2.7010362437179777e-15,1828069436.2189972,472044829.0368355,394915403.24830014,2323275957.0518656,247371413.028582,0.0,0.0,0.0,1138135508.349655,0.0,780164.2669310272,0.0,0.0,0.0,6404592711.201165,884718.3304117357,170510.19467675063,4384606.902772705,1100677.3326768037,2375364.4306589314,2500084.901125725,4875449.331784656,262.34995500592646,104427712.0622955,142943700.96628648,4.0,4.0,0.0,0.0,0.0,1702914.1390339888,2104.607493451399,19504.10667327568,29.65637847336434,0.0,0.0,0.0,0.0,1.2068068389438946,6.404592711201166
48,0.25,1.0241224413227799,0.8595981162072578,1.0662561489093114,1.2716572440934861,1.005583656673754,0.9191326957704888,0.9314145377278448,5610.98419528034,10409.969413175308,774.3496154110537,1100.2750342990187,0.01797754755827175,1.170548152867127,0.02229908489749967,R3D_revised_uncertainty_lhs,r3d_049_lhs048_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2620867701730101,min_cost,scipy-linprog-highs,optimal,6859680951.8245535,6859680951.824613,True,,36.29201470001135,2026-06-05T09:43:45.308833+00:00,f614d91,f6f8230dc96c1ae830da92561514a674938eb4863bde15862bac26fc160a988f,4310.566264126777,549.0832615855372,3379.917201699248,13519.668806796992,0.0,0.0,0.0,3539.8204894349124,4604608.001186965,2079006.534621755,710350.2360012454,1206806.8389438917,1206806.838943896,0.7379132298269889,0.4195271545101433,4.6566128730773926e-09,3.8586232053113955e-15,2254829808.197113,584410039.8397906,364521076.0580186,2071795124.4777043,275648704.1425394,0.0,0.0,0.0,1307767495.4216006,0.0,708703.6877876082,0.0,0.0,0.0,6859680951.8245535,800117.0630347652,192890.5044563377,4677068.529117123,1286079.8490159344,3084672.370820868,3223901.036834644,6308573.407655512,298.07507518359404,113412678.46097544,162236025.6815639,4.0,4.0,0.0,0.0,0.0,2167398.855626093,2879.297516861192,17717.592194690205,32.522656640350164,0.0,0.0,0.0,0.0,1.206806838943896,6.859680951824553
49,0.25,1.0772204332188946,0.8865620507079689,0.9496661277089101,1.2492535155299498,0.9727351884450448,0.887932858389868,1.0672039495283754,6023.517749641601,9832.266126602797,546.6413852877437,1395.6289595280646,0.10999837995944771,0.9799960427395045,0.11705347978131429,R3D_revised_uncertainty_lhs,r3d_050_lhs049_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2174643141908702,min_cost,scipy-linprog-highs,optimal,10586643254.95596,10586643254.955982,True,,45.8678161999851,2026-06-05T09:44:43.920858+00:00,f614d91,adb2c6e6de49c36a929e0729bb9841bca9cf39d7af1c5c45d6229f4e14ca8721,4542.637480548505,1002.1325937665368,5757.294264361481,23029.17705744592,0.0,0.0,4.45589486374854,3424.1176475513216,5549447.703335211,3425661.825125528,1018618.123472188,1206806.8389438917,1206806.8389438957,0.782535685809129,0.6477157114305425,4.190951585769653e-09,3.4727608847802568e-15,2550930759.75738,1021319335.8922704,438329228.4205568,4476389687.687534,911925652.276626,0.0,0.0,0.0,1183290861.0278995,310788.17570507526,4146941.717986745,0.0,0.0,0.0,10586643254.95596,769819.309395849,779550.8703751994,4371097.908305443,1831545.322756176,2586884.353918137,3191160.084750756,5778044.438668894,173.21288103296405,635575527.5872748,276350124.6893511,4.0,4.0,0.0,0.0,0.0,1891622.3127519093,1963.0818290381933,103673.54294966864,175.18871820581023,0.0,0.0,0.0,0.0,1.2068068389438957,10.586643254955959
50,0.25,0.9232858949678502,1.1204560992260024,1.0853676091374393,0.7771814688687531,1.195590426087716,0.8434868677044455,0.8966656059030584,6386.43003619926,10039.794897158088,917.9656168776003,1255.6319852807173,0.02730713876668612,1.0038913011170632,0.12981517949989343,R3D_revised_uncertainty_lhs,r3d_051_lhs050_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.3019766014865586,min_cost,scipy-linprog-highs,optimal,5537796201.608415,5537796201.608404,True,,55.44845870000427,2026-06-05T09:45:52.469979+00:00,f614d91,0edff18c279feaaca19ba170779bf6cd2ea4ccdae68f4a13cc786251eb04a338,3591.93041767899,447.8825944472943,1705.385887231128,6821.543548924512,0.0,0.0,0.0,3248.488613895458,3996358.767543809,2085183.0166677912,372152.73233551614,1206806.8389438917,1206806.838943892,0.6980233985134412,0.42124656238932,4.656612873077393e-10,3.8586232053113965e-16,2138584772.4810572,463728773.0500127,218036185.01853845,1192956262.519212,198611565.54335716,0.0,0.0,0.0,1320675146.9982774,0.0,5203495.997959512,0.0,0.0,0.0,5537796201.608415,761094.4766970801,157073.40083013993,3884768.047089232,1277258.5454027292,2116724.05315928,2158826.159325748,4275550.212485028,395.58974883076667,116753042.95626298,81858522.58709414,4.0,4.0,0.0,0.0,0.0,2251393.150238757,2060.9069311366493,130087.3999489878,169.35704364296132,0.0,0.0,0.0,0.0,1.206806838943892,5.537796201608415
51,0.25,0.9233958489441978,1.1919561666739107,1.0159684263952826,1.2177958802712276,0.9958312921145065,1.0065992576412168,0.9430992463485268,4814.3506090915325,11297.045735325522,683.3110419907093,1380.780907893399,0.11295551929924226,1.0842423416335103,0.1438847272439116,R3D_revised_uncertainty_lhs,r3d_052_lhs051_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2870745429143826,min_cost,scipy-linprog-highs,optimal,5859341041.274143,5859341041.274208,True,,43.285050500009675,2026-06-05T09:46:48.571045+00:00,f614d91,b036e0563e91a082cdd6428ae8014353c4b3b2f61b84efd33064f190554ae414,4069.126084711165,505.1195233168791,1752.7622045960868,7010.041933017622,0.0,0.0,0.0,3876.6771035834113,4203810.01635457,2144155.747324041,392159.0823349828,1206806.8389438917,1206806.83894389,0.7129254570856177,0.4371645621126102,0.0,0.0,1826330021.970616,572669568.0183445,166809558.84397104,1348108616.352464,515223583.3029888,0.0,0.0,0.0,1424434768.881762,0.0,5764923.903997429,0.0,0.0,0.0,5859341041.274143,837982.5387133507,140014.4100569872,4088567.986404217,1207343.5148418725,1898310.4666810825,1918263.3739003337,3816573.840581416,342.0563300886305,431103080.1067773,84120503.19621146,3.999425543656701,4.000000000000002,0.0,0.0,0.0,2140545.452666803,1601.2578686501324,144123.09759993572,179.31995841556193,0.0,0.0,0.0,0.0,1.20680683894389,5.859341041274143
52,0.25,1.0406038101924617,1.128685011019106,0.9104122608362385,1.23466947119864,0.9564011287075662,0.8474230865823494,1.098749773313313,4777.1462760630575,11463.631023634991,646.725252475663,1115.7792581193428,0.08036248782076605,1.1602541522816538,0.030988492371313407,R3D_revised_uncertainty_lhs,r3d_053_lhs052_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2186531913960134,min_cost,scipy-linprog-highs,optimal,7794489288.774481,7794489288.774453,True,,30.930497499997728,2026-06-05T09:47:31.500149+00:00,f614d91,897475ce27f3a85159ea9be6adb239f504b5f42cac76fdf8c1d865e7b38f309e,5629.355001269488,557.907411111038,3880.25381168984,15521.015246759362,0.0,0.0,0.0,3263.6480226500607,5519273.838350637,2625338.454939012,769239.2869048774,1206806.8389438917,1206806.8389438966,0.7813468086039856,0.5403233298649368,5.122274160385132e-09,4.244485525842536e-15,2507076425.489645,639787149.005531,349509873.149289,2412003338.203186,659322757.2087245,0.0,0.0,0.0,1225462520.996887,0.0,1327224.7212178768,0.0,0.0,0.0,7794489288.774481,989021.8559796596,197338.4710675032,5118405.60983893,1231901.8765925402,2835733.489115444,3050975.43536074,5886708.924476184,245.7132625391365,473070574.2476121,186252182.96111235,4.0,4.0,0.0,0.0,0.0,1837312.600390576,2172.906478823454,33180.61803044692,45.923281341576775,0.0,0.0,0.0,0.0,1.2068068389438966,7.794489288774481
53,0.25,0.9903412484032112,0.9458239755297759,0.9384519074180833,0.8866696352579359,1.0652267116046004,1.18384237650094,1.1719362386289132,4166.068731760943,9918.536557029853,553.82161448065,1005.8830918921475,0.08234212251316925,1.1048612074100879,0.04823173252965413,R3D_revised_uncertainty_lhs,r3d_054_lhs053_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2154027073917902,min_cost,scipy-linprog-highs,optimal,7092503266.786875,7092503266.786933,True,,51.415868300013244,2026-06-05T09:48:35.005064+00:00,f614d91,d98c2696907b39b0c873a47535e65e6bcd9ac79994e46ee3fc03b39f13b39e33,4779.256573469463,485.5535951210084,4567.025667158139,18268.10266863256,0.0,0.0,0.0,4559.286727458289,5602561.144920349,2623061.9289168403,916660.4957612364,1206806.8389438917,1206806.8389438898,0.78459729260821,0.5399243816396568,0.0,0.0,1856210278.4641647,498126793.92306167,352275831.7104354,2559295582.077006,701697922.679189,0.0,0.0,0.0,1123008747.4827168,0.0,1888110.4503023464,0.0,0.0,0.0,7092503266.786875,628793.5761257183,165670.42501383848,4716037.086419035,1219752.2127785196,2760417.087141888,3099046.768413129,5859463.8555550175,212.0531360472358,482480690.6555983,219217232.02359068,4.0,4.0,0.0,0.0,0.0,1722573.9222354158,2607.2157634119126,47202.76125755866,68.01835045528405,0.0,0.0,0.0,0.0,1.2068068389438897,7.092503266786875
54,0.25,0.9167816090159643,0.98932360440253,0.9775573655157037,0.8644214719036049,0.8268648579358047,1.1552650026274915,1.048113951643752,5865.152912647065,10895.744282195586,686.1431074088582,1484.0354436555529,0.04041312142159368,0.9444853403073108,0.06661548638586876,R3D_revised_uncertainty_lhs,r3d_055_lhs054_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2601750318216297,min_cost,scipy-linprog-highs,optimal,6640448706.987722,6640448706.987741,True,,42.90885189999244,2026-06-05T09:49:30.241913+00:00,f614d91,808c52ccdd49ec86e35ec5bd72f734dadba5e474fcb184d047833e56b42fa55e,4321.722722189226,531.2418362104679,2494.0138743652465,9976.055497460986,0.0,0.0,0.0,4449.2277838074215,4638442.169082741,2750119.7190200835,625058.7606454247,1206806.8389438917,1206806.8389438903,0.7398249681783704,0.561180253136799,0.0,0.0,2363070263.4224696,585608232.0075204,238337876.3719048,2061971342.609369,305297416.4058075,0.0,0.0,0.0,1083555888.978479,0.0,2607687.1921730866,0.0,0.0,0.0,6640448706.987722,651418.8133142797,127166.90811173008,4383132.069648613,1049435.8475548148,2273917.165796569,2318273.28888861,4592190.454685179,290.4797003032205,185584750.43627563,119712665.96953183,4.0,4.0,0.0,0.0,0.0,1926075.6905476144,2073.973522952329,65192.17980432716,86.97374447605664,0.0,0.0,0.0,0.0,1.2068068389438904,6.640448706987723
55,0.25,0.9459304138959557,1.069559285580256,1.0466942886851687,0.7278540678633167,1.1719931113658562,0.9973122659640938,0.9819111143686671,5290.930832614878,9116.828534552458,580.5138705281286,1314.8341853302086,0.05200227777747794,0.9104028453223677,0.13219278045656913,R3D_revised_uncertainty_lhs,r3d_056_lhs055_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2691588350851225,min_cost,scipy-linprog-highs,optimal,5629003935.043519,5629003935.043474,True,,40.23568250000244,2026-06-05T09:50:23.333793+00:00,f614d91,b9ec8876dc9565f0760c3aaf17d18d072425e34ca598e9693563580c8bfe46fd,4182.579424823476,425.9933279293201,2124.2263394263327,8496.905357705331,0.0,0.0,0.0,3840.910468825268,4483623.354077284,2440868.4060763004,494284.11745068815,1206806.8389438917,1206806.838943894,0.7308411649148769,0.5055829982723903,2.561137080192566e-09,2.122242762921268e-15,2063082889.5322025,410308073.2984212,171748473.53192952,1556005985.3358448,356005591.2957499,0.0,0.0,0.0,1067381304.621838,0.0,4471617.427534179,0.0,0.0,0.0,5629003935.043519,780513.1311282385,141109.5193064553,4436544.495364224,1196196.8513597073,2467762.3795025875,2417460.6888090707,4885223.068311658,355.63840407743584,254042727.00328597,101962864.29246396,4.0,4.0,0.0,0.0,0.0,2055936.4016190148,2201.299366179601,111790.43568835448,175.84378284610864,0.0,0.0,0.0,0.0,1.206806838943894,5.629003935043519
56,0.25,1.0659354441025446,0.9516108286503229,0.9464268701032011,1.1512497128348613,0.9416797747347122,0.9916356913048596,1.0812508415715325,6448.089605065072,10665.700754065747,737.7809320191145,1308.321954741154,0.019354019750492234,1.1326806845167683,0.060629693377359725,R3D_revised_uncertainty_lhs,r3d_057_lhs056_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.216911524735596,min_cost,scipy-linprog-highs,optimal,9669460697.158802,9669460697.15881,True,,43.916360000002896,2026-06-05T09:51:19.452475+00:00,f614d91,989a31332fbc115e6821cb1a98e7318d72fa6f940abd448682e16581f4230dbd,4853.902621085931,615.8175946235528,5366.949980092485,21467.79992036994,0.0,0.0,0.0,3819.048494617376,5563590.226083776,2889279.0298114954,963059.2797863293,1206806.8389438917,1206806.838943898,0.7830884752644027,0.5823155789066751,6.5192580223083504e-09,5.4020724874359545e-15,2917847027.33333,667757354.7829494,551485971.5962876,3911845226.9920487,383348965.20807946,0.0,0.0,0.0,1234648954.192457,0.0,2527197.05365067,0.0,0.0,0.0,9669460697.158802,493029.5824648861,167922.56465368526,4981410.463342924,1385388.34761776,3061516.548712416,3435085.5930954795,6496602.141807896,200.0138350132041,125735366.16364016,257613599.0444393,4.0,4.0,0.0,0.0,0.0,1867047.6133463308,2721.283315753626,63179.92634126676,91.0749084514375,0.0,0.0,0.0,0.0,1.206806838943898,9.669460697158803
57,0.25,0.9430282331759712,0.9067241908674842,1.094111829400009,0.7190048549007706,1.077397947906284,1.0261575107473115,0.8095450701875005,5414.349277748612,10192.411691687837,810.9706550227113,1166.3437594793727,0.09227151464777726,0.9553653392151941,0.07621972482458374,R3D_revised_uncertainty_lhs,r3d_058_lhs057_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.3274720897897782,min_cost,scipy-linprog-highs,optimal,5448358718.89127,5448358718.891248,True,,45.48937819999992,2026-06-05T09:52:17.512127+00:00,f614d91,acb1464362308338e514cdb068b3e7f5fe2b079b86d246a877caf3f28a1cfbd7,3557.02070296479,443.17198787826425,1676.0963730154856,6704.385492061942,0.0,0.0,0.0,3952.0010534342778,3685220.440369758,1981258.8371156456,493974.4070545304,1206806.8389438917,1206806.8389438917,0.6725279102102217,0.3908888549358931,2.3283064365386963e-10,1.9293116026556983e-16,1795448935.3603692,464142406.52640784,189314387.65104067,1089093190.9750369,418593518.536468,0.0,0.0,0.0,1488014970.2569678,0.0,3751309.5849790312,0.0,0.0,0.0,5448358718.89127,737125.4398070497,115268.01839642628,3900649.710381596,1163675.9056197538,1803847.3465904195,1860781.9154574664,3664629.262047886,346.93371929102415,338140892.63172466,80452625.90474331,4.0,4.000000000000001,0.0,0.0,0.0,2493680.5590296094,1851.3146337297264,93782.73962447578,110.73644231501969,0.0,0.0,0.0,0.0,1.2068068389438917,5.44835871889127
58,0.25,1.0558306669923345,0.9185361162630149,1.080451950025738,1.2544080631573575,0.9481319438981978,0.8137510895633208,0.9689293792703437,5156.102436001471,9293.215290211941,636.7635572239687,1364.6990857724718,0.003157408150712162,0.9221958804541844,0.12054384863223676,R3D_revised_uncertainty_lhs,r3d_059_lhs058_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2443732087282683,min_cost,scipy-linprog-highs,optimal,7028402441.321071,7028402441.32107,True,,42.59454089999781,2026-06-05T09:53:12.649659+00:00,f614d91,240f6905fabc720b8e42ab5e7ac36a6cebd7544e73ef3476a8ff19a28b00e0fd,4614.601155449896,580.2174329460553,3463.418714519152,13853.674858076609,0.0,0.0,0.0,3133.9683523297363,4938376.20426634,2513667.4730441254,731886.170111526,1206806.8389438917,1206806.8389438938,0.7556267912717313,0.5199019552564703,2.3283064365386963e-09,1.9293116026556978e-15,2218176519.2624984,566859512.7470642,307158610.8219044,2633185084.920666,183732704.47058445,0.0,0.0,0.0,1115449009.7190735,0.0,3840999.37928015,0.0,0.0,0.0,7028402441.321071,958430.0689678944,186494.26474239983,4983139.832128378,1287048.0424642088,2683381.149842275,2855530.938454117,5538912.088296392,257.65103552915417,17488606.17366515,166244098.2969193,4.0,4.0,0.0,0.0,0.0,2083481.8784265365,2628.272700069007,96024.98448200375,181.14768082530625,0.0,0.0,0.0,0.0,1.2068068389438937,7.028402441321071
59,0.25,1.008209921877624,0.9949205685133651,0.9722122597201696,1.0286362639231394,0.8413869970305411,0.904302179068033,0.8771350623734835,4392.987867224223,11044.482809070509,732.778837781716,1032.7450563019956,0.03494999016807147,1.1886363936085707,0.08346007819177913,R3D_revised_uncertainty_lhs,r3d_060_lhs059_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2826978856407045,min_cost,scipy-linprog-highs,optimal,6153703354.273357,6153703354.273402,True,,29.014719500002684,2026-06-05T09:53:54.111011+00:00,f614d91,72c0930aa1a9f71f0d4db490fd0c291de558fc890556501319967d9a96a5834f,4617.726540824283,588.0374415199085,2663.5837271196992,10654.334908478795,0.0,0.0,0.0,3482.7042894195797,4268892.341408188,1893778.9447903447,651604.9215214094,1206806.8389438917,1206806.8389438875,0.7173021143592964,0.3627520032030508,0.0,0.0,1891161468.8698769,655058211.8356003,271843383.39008415,1532494639.9074214,329369224.78422534,0.0,0.0,0.0,1470726816.137508,0.0,3049609.34864204,0.0,0.0,0.0,6153703354.273357,685637.5259476233,150437.27517546428,4664326.8067785045,1174831.0947271255,2882635.926411804,2883237.1085561905,5765873.034967993,338.2704238841893,201517205.88247976,127852018.90174556,4.0,4.0,0.0,0.0,0.0,2301523.3226707364,2502.459778438504,76240.23371605098,119.83311239614062,0.0,0.0,0.0,0.0,1.2068068389438875,6.1537033542733575
0,0.14,1.0202452984761474,1.107467918865382,1.0342771715202272,0.9924355837124677,1.084342402005821,0.8284142314931632,1.1134828440035733,4240.852378159638,9665.193137911021,992.6728370803287,1351.9776603452428,0.11521651687113886,1.1169143292991413,0.02739317901378541,R3D_revised_uncertainty_lhs,r3d_061_lhs000_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1232366536767673,min_cost,scipy-linprog-highs,optimal,11541085364.956404,11541085364.956398,True,,34.015958200005116,2026-06-05T09:54:40.157317+00:00,f614d91,55eb1a0ea9f21765f7a84265a133881bad38ff6cea12f2d88e3e6e472c73aca1,5658.833015988324,835.6561592188916,7392.1403383619645,29568.561353447854,0.0,0.0,0.0022369586378791,3190.442185263139,5483854.110329384,2669274.8478170647,649174.6017901977,675811.8298085793,675811.8298085793,0.8767633463232327,0.7468181928281912,0.0,0.0,2237280463.280466,840733890.2210288,1022011627.3290656,5567743317.429656,1117138224.5212612,0.0,0.0,0.0,755250576.7970699,156.0225982552267,927109.3552580077,0.0,0.0,0.0,11541085364.956404,1331167.9648991544,817498.5159346797,5643529.920077464,1609654.2765977338,3323185.433510787,3293187.8867526646,6616373.320263452,139.21830045210586,762315488.279887,354822736.2413743,4.0,4.0,0.0,0.0,0.0,1015281.210547216,1120.4805853177468,23177.733881450196,37.90918391406762,0.0,0.0,0.0,0.0,0.6758118298085793,11.541085364956404
1,0.14,0.9468381648932956,1.1631610219520863,1.0778381564469313,1.049930227123638,1.0498350210529779,1.1183382284848509,1.0452025286758433,4252.373428442343,11993.078761598765,885.5199353095318,1332.3773359796685,0.06046678893056903,1.0659061542940838,0.07752920213021385,R3D_revised_uncertainty_lhs,r3d_062_lhs001_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1414659238764945,min_cost,scipy-linprog-highs,optimal,7441832419.905735,7441832419.905695,True,,48.601315399981104,2026-06-05T09:55:41.162953+00:00,f614d91,371caaf0739552a508ff66f1c4fc56a63b85ef57c8f428855a4f9fcb977bdfb3,5643.544085524895,501.8986911738172,3907.547373309482,15622.737899157044,0.0,0.0,0.0,4307.013115217833,4777205.784190052,2182002.4534148434,439752.5480111837,675811.8298085793,675811.8298085806,0.8585340761235052,0.6902790696908099,1.280568540096283e-09,1.894859609751132e-15,2237297380.0205126,596345581.7368438,481927922.6524714,2899104556.8442626,522966468.9047967,0.0,0.0,0.0,701591745.0590664,0.0,2598764.6877805605,0.0,0.0,0.0,7441832419.905735,1998586.1568864188,285333.14536112285,5250229.553199125,1126034.5630058832,2680279.91697848,2868114.8307588715,5548394.747737352,229.48240965125797,335493614.1149122,187472854.7898845,3.99809302527417,4.0,0.0,0.0,0.0,1081606.8453409928,1375.152803688302,64969.11719451401,103.96644443486852,0.0,0.0,0.0,0.0,0.6758118298085806,7.441832419905735
2,0.14,1.029478510530055,0.9218182446810225,0.956273901856661,1.1400556873489016,0.8976969162296972,1.1324449084309531,0.8456814431234648,5885.763473693107,9792.753937509833,754.1353658869077,1370.7407519088433,0.10264312561038769,0.9779974544572387,0.1268318215838627,R3D_revised_uncertainty_lhs,r3d_063_lhs002_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1608066233102227,min_cost,scipy-linprog-highs,optimal,8715514696726.61,8715514696726.649,False,load_shedding,45.77702329997555,2026-06-05T09:56:40.029184+00:00,f614d91,8ea107f2a400132cf31c8fb41034d23d027b94cf27595439592d504b51d4af07,4734.358514695045,986.9516173313734,8219.833594251737,32879.33437700695,0.0,0.0,0.0,4361.341630502837,4202636.781352132,2559798.928420656,719809.146655004,675811.8298085793,675811.8298085798,0.8391933766897771,0.7359902677099948,4.656612873077393e-10,6.890398580913207e-16,2597791815.064995,1002797128.3029191,863359811.248567,6277082499.357072,1067695245.590292,0.0,0.0,0.0,812423929.8517113,0.0,3824055.8410887006,0.0,0.0,8702889722241.354,8715514696726.61,413001.2572562138,565369.5385763085,4982167.434427893,1807799.3910434565,3229426.466466356,3328667.2106623263,6558093.677128683,126.54860848514156,673143233.0662087,394552012.5240834,4.0,4.0,0.0,0.0,0.0,1336789.661137757,1967.4714701602177,95601.3960272175,156.93100463130702,0.0,0.0,0.0,0.0,0.6758118298085798,8715.51469672661
3,0.14,1.0925036201458174,0.893848587294342,0.9908941189459829,0.7823781059892887,1.0215522220652187,1.1110056688510088,1.0017003248018934,5677.443507712183,9507.240025182955,597.1240707126886,1045.5697212625528,0.04669846376172439,0.876729934321612,0.006617466155859836,R3D_revised_uncertainty_lhs,r3d_064_lhs003_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.127928502965386,min_cost,scipy-linprog-highs,optimal,63584267845086.234,63584267845086.35,False,load_shedding,25.60281350000878,2026-06-05T09:57:17.673117+00:00,f614d91,ad46655ec55b69cd26ae26ed56bc89a646f3251cab75d4221c08d2dae225c60b,4592.733222467547,694.2423960232587,8407.605046338538,33630.42018535415,0.0,0.0,0.0,4278.773509607764,5282730.698345116,2974193.924199822,1056505.3193483655,675811.8298085793,675811.8298085806,0.8720714970346137,0.7727747930927533,1.280568540096283e-09,1.894859609751132e-15,2430885131.36465,689882683.2013706,699224079.3699789,4897391089.221073,724921320.85491,0.0,0.0,0.0,505201703.6970613,0.0,212950.51724725196,0.0,0.0,63574320126128.01,63584267845086.24,218418.41791915055,281312.52745127573,5204836.926355421,1618342.5898095428,3323532.9860792,3557984.150552058,6881517.136631258,132.24575142617232,321356278.6306602,403565042.2242498,4.0,4.0,0.0,0.0,0.0,1128579.2584794122,2231.9535487687112,5323.762931181299,8.505606442890913,0.0,0.0,0.0,0.0,0.6758118298085806,63584.267845086244
